Age_at_lambing	Lambing_interval 	Year	Flock-year 	Permanent_environmental_ID	Animal_ID	Lambing_date
1	4	1997	218	5016	3187	0.5161
2	5	1998	225	5016	3187	0.5333
3	4	1998	225	5016	3187	5.1253
4	2	1999	245	5016	3187	2.0525
4	4	2000	226	5016	3187	0.2752
5	4	2000	226	5016	3187	5.1081
1	1	2001	227	5017	9892	1.5880
2	2	1996	85	5018	9891	2.3868
1	2	1996	224	5019	2214	0.7988
2	5	1997	218	5019	2214	0.7988
3	5	1998	225	5019	2214	0.5924
1	2	1999	239	5020	9890	1.4945
2	5	2000	251	5020	9890	1.2708
2	4	2000	251	5020	9890	5.7521
1	1	2000	226	5021	9889	2.0869
1	1	1999	239	5022	9888	0.8505
2	5	2000	251	5022	9888	1.1676
2	4	2000	251	5022	9888	5.5456
1	1	2001	227	5023	9887	2.2320
1	4	2002	234	5023	9887	0.5924
1	2	1994	223	5024	3186	5.5456
3	5	1996	224	5024	3186	3.1932
3	3	1997	218	5024	3186	0.6440
4	4	1997	218	5024	3186	5.4080
5	4	1998	225	5024	3186	3.3652
5	3	1999	245	5024	3186	0.7988
6	3	1999	245	5024	3186	4.8500
6	2	2000	226	5024	3186	1.8288
6	4	2001	227	5024	3186	0.2580
1	2	1996	224	5025	9886	0.3613
2	5	1997	218	5025	9886	0.7644
4	5	1999	245	5025	9886	0.6440
1	1	1999	239	5026	5119	1.1160
1	5	2000	251	5026	5119	0.5408
1	2	1990	241	5027	1271	0.0688
2	5	1991	125	5027	1271	0.2408
3	4	1991	125	5027	1271	4.7296
3	2	1992	120	5027	1271	1.6568
4	5	1993	118	5027	1271	2.2148
5	3	1993	118	5027	1271	6.0176
1	2	1992	221	5028	9885	0.8505
2	5	1993	222	5028	9885	0.6440
3	5	1994	223	5028	9885	0.7644
1	2	1995	263	5029	9884	0.3269
2	5	1996	85	5029	9884	0.4473
1	2	1996	224	5030	5118	0.5333
1	1	1995	217	5031	276	2.3696
1	4	1996	224	5031	276	0.7644
2	5	1997	218	5031	276	0.4645
3	4	1997	218	5031	276	5.4080
4	4	1998	225	5031	276	3.3996
4	3	1999	245	5031	276	0.8332
5	5	2000	226	5031	276	0.7816
1	2	1988	128	5032	1624	0.3441
1	4	1988	128	5032	1624	4.5156
2	2	1989	240	5032	1624	1.5633
2	3	1989	240	5032	1624	5.2704
2	2	1993	222	5033	9883	5.1769
3	5	1994	223	5033	9883	5.2285
3	2	1995	217	5033	9883	2.1804
4	4	1996	224	5033	9883	0.5161
6	5	1998	225	5033	9883	0.5924
1	2	1991	276	5034	5117	0.2924
1	2	1991	276	5034	5117	1.1332
3	5	1993	280	5034	5117	0.4989
1	1	1995	217	5035	1623	0.3785
1	4	1995	217	5035	1623	5.8284
2	4	1996	224	5035	1623	4.6705
3	2	1997	218	5035	1623	1.9149
4	4	1998	225	5035	1623	0.5580
4	4	1998	225	5035	1623	5.0392
5	2	1999	245	5035	1623	2.0353
1	2	1999	216	5036	5116	6.1380
2	4	2000	129	5036	5116	4.8156
3	4	2001	130	5036	5116	2.8588
1	2	1987	215	5037	9882	1.4601
2	4	1988	128	5037	9882	0.2924
2	4	1988	128	5037	9882	4.5845
3	2	1989	240	5037	9882	1.6740
3	3	1989	240	5037	9882	5.2704
4	2	1990	231	5037	9882	2.6105
5	4	1991	242	5037	9882	0.6268
3	2	1995	217	5038	9881	0.6612
6	5	2000	226	5038	9881	0.9021
1	2	1994	223	5039	2212	0.5161
3	5	1995	217	5039	2212	5.2704
4	5	1997	218	5039	2212	2.5589
5	4	1998	225	5039	2212	1.6052
1	2	1995	263	5040	9880	0.3441
2	5	1996	85	5040	9880	0.6612
1	2	2001	227	5041	9879	2.8932
1	2	1989	240	5042	215	0.3957
1	4	1989	240	5042	215	4.6533
2	2	1990	231	5042	215	1.7084
3	4	1990	231	5042	215	5.9488
3	2	1991	242	5042	215	3.2104
4	3	1992	221	5042	215	0.5924
4	4	1992	221	5042	215	5.0736
5	2	1993	222	5042	215	2.0009
6	5	1994	261	5042	215	1.6396
6	4	1995	267	5042	215	0.4989
1	2	1991	276	5043	9878	1.1160
3	5	1992	277	5043	9878	4.9360
1	2	1995	263	5044	9877	0.5161
2	2	1997	218	5045	527	0.3957
3	4	1997	218	5045	527	5.4080
4	4	1998	225	5045	527	3.3996
4	3	1999	245	5045	527	0.7644
5	4	2000	253	5045	527	0.0860
1	1	1999	239	5046	9876	0.9537
2	5	2000	251	5046	9876	1.0053
1	2	1988	128	5047	1622	4.4296
2	3	1989	240	5047	1622	1.7944
2	3	1989	240	5047	1622	5.5628
3	3	1990	231	5047	1622	3.0481
1	2	1990	241	5048	159	0.5333
2	4	1990	241	5048	159	5.4596
3	4	1991	125	5048	159	4.8328
3	2	1992	120	5048	159	1.8288
4	4	1993	118	5048	159	0.6096
5	4	1993	118	5048	159	4.7984
5	3	1994	116	5048	159	2.4040
6	4	1995	117	5048	159	0.3957
6	5	1996	98	5048	159	0.1548
6	4	1996	98	5048	159	4.8672
6	4	1997	99	5048	159	3.3136
6	4	1998	100	5048	159	1.3568
6	4	1998	100	5048	159	6.2757
1	2	1991	276	5049	9875	1.1332
3	5	1992	277	5049	9875	4.9704
2	2	1994	124	5050	5115	6.2241
2	4	1995	121	5050	5115	4.4124
3	3	1996	122	5050	5115	2.1460
1	2	1999	216	5051	5114	2.1460
2	4	2000	129	5051	5114	1.0816
1	1	2001	227	5052	2211	1.3568
1	4	2002	234	5052	2211	0.5333
2	2	1994	223	5053	1016	5.3392
2	2	1995	217	5053	1016	2.5417
1	2	1994	223	5054	9874	5.3736
1	2	1995	217	5054	9874	2.2664
2	4	1996	224	5054	9874	0.5161
3	5	1997	218	5054	9874	0.4989
4	4	1997	218	5054	9874	5.4080
5	4	1998	225	5054	9874	3.4512
5	3	1999	245	5054	9874	0.8849
3	2	2005	164	5055	5113	1.0988
1	2	1991	276	5056	5112	0.6956
3	5	1992	277	5056	5112	4.9360
1	2	1989	281	5057	214	5.2457
1	2	1990	231	5058	213	6.2585
2	5	1992	221	5058	213	0.4989
3	4	1992	221	5058	213	5.2457
1	1	2001	227	5059	3185	1.6568
1	2	1991	276	5060	9873	1.1332
3	5	1992	277	5060	9873	4.9360
5	2	2009	86	5061	5111	1.4601
1	2	1994	223	5062	1270	5.7349
2	5	1996	224	5062	1270	0.4473
3	5	1997	218	5062	1270	0.5333
4	4	1997	218	5062	1270	5.4252
5	2	2009	86	5063	9872	4.5328
4	2	2008	163	5064	5110	5.1597
1	2	1997	218	5065	3184	1.3741
1	4	1998	225	5065	3184	0.5408
3	5	1999	245	5065	3184	0.8849
3	3	1999	245	5065	3184	4.8844
4	3	2000	226	5065	3184	2.4557
1	2	2005	164	5066	5109	5.0220
2	2	1994	223	5067	1269	0.5161
2	4	1994	223	5067	1269	5.2532
3	2	1995	217	5067	1269	2.1804
4	4	1996	224	5067	1269	0.4817
4	4	1996	224	5067	1269	5.3736
5	2	1997	218	5067	1269	2.4040
1	2	1991	276	5068	9870	1.1332
3	5	1992	277	5068	9870	4.9360
1	1	1989	240	5069	654	0.3785
1	4	1989	240	5069	654	4.5673
2	2	1990	231	5069	654	1.4945
2	3	1990	231	5069	654	5.5112
3	5	1992	221	5069	654	0.1892
5	5	1993	222	5069	654	5.3392
6	2	1994	223	5069	654	2.3868
6	4	1995	217	5069	654	0.5161
6	4	1995	217	5069	654	5.1941
2	2	2006	165	5070	3183	6.1553
1	2	2006	165	5071	5108	4.7812
1	2	1994	223	5072	9868	0.3269
1	4	1994	223	5072	9868	4.8672
2	2	1996	85	5073	9867	1.7772
2	2	1996	85	5074	9864	0.4989
4	2	2008	92	5075	5107	4.9876
6	5	2010	95	5075	5107	0.5408
1	2	2005	164	5076	3181	0.8505
3	5	2007	275	5076	3181	3.7340
5	2	2009	86	5077	9863	5.1597
3	2	1995	217	5078	5106	0.5580
3	2	1995	217	5078	5106	1.7772
4	5	1996	224	5078	5106	4.6877
6	5	2000	226	5078	5106	0.6268
1	2	1994	223	5079	1268	0.5161
3	5	1995	217	5079	1268	5.2457
3	2	1996	224	5079	1268	0.5161
4	4	1996	224	5079	1268	5.0909
4	2	1997	218	5079	1268	2.0009
5	4	1998	225	5079	1268	0.4989
5	4	1998	225	5079	1268	4.8844
6	2	1999	245	5079	1268	1.8976
2	2	1996	224	5080	5105	2.9793
3	3	1997	218	5080	5105	0.5161
4	4	1997	218	5080	5105	5.4768
4	4	1998	225	5080	5105	4.4124
5	3	1999	245	5080	5105	1.8288
6	4	2000	226	5080	5105	0.5161
6	5	2001	227	5080	5105	3.4168
2	2	2006	165	5081	5104	4.6361
1	2	1996	224	5082	9862	0.7816
2	5	1997	218	5082	9862	0.7472
1	1	1999	216	5083	3180	0.3957
1	4	1999	216	5083	3180	6.0692
2	4	2000	129	5083	3180	4.6705
3	4	2001	130	5083	3180	2.8932
5	2	2009	86	5084	9861	4.3436
3	2	2008	92	5085	5103	5.3564
2	2	2007	275	5086	5102	0.3269
1	2	1994	223	5087	1620	0.4989
2	4	1994	223	5087	1620	5.3220
2	2	1995	217	5087	1620	2.2664
3	4	1996	224	5087	1620	0.5161
4	5	1997	218	5087	1620	1.5461
5	3	1997	218	5087	1620	5.5112
5	4	1998	225	5087	1620	3.5029
6	4	1999	245	5087	1620	1.5633
1	2	1995	263	5088	9860	0.2752
2	5	1996	85	5088	9860	0.3269
2	2	1997	266	5089	9859	4.4296
2	2	1989	270	5090	9858	0.4645
5	2	2009	86	5091	5101	5.8800
1	1	1996	224	5092	5100	1.4257
1	4	1997	218	5092	5100	0.4129
2	5	1998	225	5092	5100	0.5580
3	4	1998	225	5092	5100	4.9360
4	5	2000	226	5092	5100	0.2752
6	5	2002	234	5092	5100	0.6956
2	2	2006	165	5093	3179	0.1548
2	3	2006	165	5093	3179	4.2232
5	5	2009	86	5093	3179	6.0864
1	2	1990	241	5094	828	0.3613
2	4	1990	241	5094	828	5.5800
3	4	1991	125	5094	828	4.8672
3	2	1992	120	5094	828	1.7772
4	4	1993	118	5094	828	0.5752
5	4	1993	118	5094	828	5.5800
6	5	1996	98	5094	828	0.1204
6	4	1996	98	5094	828	4.6361
1	2	1991	276	5095	9857	1.1160
1	2	1992	221	5096	2210	0.9537
1	4	1992	221	5096	2210	5.6833
3	5	1994	223	5096	2210	0.5408
1	2	1993	222	5097	2209	0.3957
2	5	1994	223	5097	2209	0.6612
2	4	1994	223	5097	2209	4.9704
3	2	1995	217	5097	2209	2.0181
4	4	1996	224	5097	2209	0.4989
1	1	1994	223	5098	1619	5.2457
1	2	1995	217	5098	1619	2.1632
2	4	1996	224	5098	1619	0.7644
3	4	1996	224	5098	1619	5.2113
3	2	1997	218	5098	1619	2.1288
1	2	1996	224	5099	5099	0.5333
2	5	1997	218	5099	5099	0.4989
1	2	1997	218	5100	5098	1.3224
2	5	1998	225	5100	5098	0.8332
2	4	1998	225	5100	5098	5.0048
3	2	1999	245	5100	5098	2.0697
3	4	2000	226	5100	5098	0.4301
4	4	2000	226	5100	5098	5.1769
5	4	2001	227	5100	5098	3.6996
1	2	1992	221	5101	1015	0.7128
2	5	1993	222	5101	1015	1.3913
3	5	1994	223	5101	1015	0.7816
4	5	1995	217	5101	1015	1.6052
5	4	1996	224	5101	1015	0.6784
6	5	1997	218	5101	1015	0.6784
6	4	1997	218	5101	1015	5.4080
6	4	1998	225	5101	1015	4.7296
6	3	1999	245	5101	1015	2.2492
6	4	2000	226	5101	1015	0.4129
6	4	2000	226	5101	1015	5.3048
1	2	1994	223	5102	1014	0.2408
2	4	1994	223	5102	1014	5.2457
2	2	1995	217	5102	1014	2.4901
3	4	1996	224	5102	1014	0.4817
4	4	1996	224	5102	1014	5.1769
4	3	1997	218	5102	1014	2.5589
5	4	1998	225	5102	1014	0.4301
6	4	1998	225	5102	1014	5.1081
6	2	1999	245	5102	1014	2.1288
6	4	2000	226	5102	1014	0.3613
6	4	2000	226	5102	1014	5.0564
6	3	2001	227	5102	1014	2.8760
6	4	2002	234	5102	1014	0.7816
1	2	2003	264	5103	3178	1.9321
1	2	1989	282	5104	653	5.2876
1	2	1993	222	5105	652	0.7644
2	5	1994	223	5105	652	0.5333
2	4	1994	223	5105	652	5.3564
